tweet_id,label,content
149706985158352897,anger,I hate being lied to more than anything. It makes you absolutely
144536114592612352,anger,Just say a girl spitting dip into a dr. Pepper botttle in the hallmark store!   #trashy
1957489961,no_anger,can't tell you how thrilled I am to have just had a nosebleed.  first time in ages.  overjoyed doesn't cover it.  urgh
142809825632464896,no_anger,I just realized that its December and its still not no snow on the ground #love
142672857711915008,no_anger,"30 min late for my test, but got it done and now waiting on @criggs606 to get off work so we can go to bowling green! #excited #sleepy"
135208967579254784,no_anger,"You buy me everything I ask for, but I really just want you to come watch me dance every once in a while.. #hurt"
145328739553771521,no_anger,Got to see All Lit Up huge at the Bright Screening Room today. SO many goosebumps. I sometimes can't believe I actually made that #proud #fb
139536548692635648,no_anger,Almost have 300 followers #happy
144510442486767616,anger,Childrens toys must run on the same tech they built the terminator with #batteriesneverdie
1963641360,no_anger,Same old customer service team member
141861993090007040,no_anger,@jaysean hello jay :) hope ur doin well n hvin gud tym.. me as always.. listening to ur songs. #bliss <3
149254918828601344,anger,"Steve Kean isn't the best manager, and has poor players, but nobody in football should be treated to this much abuse. #stevekean"
146824088990650369,no_anger,Well I almost got him back but he went away again #SAD
142815989229293569,anger,I wish people would just understand
139114568818503682,no_anger,omg these clouds look scary as hell ! & i believe i just got hung up onn :( #hurt
136962862378790912,no_anger,Got my first job interview Friday #nervous
137403683121012736,anger,"Guess who has to wake up at 7 for FCA tomorrow? Mwa. Guess who can't fall asleep? You guessed it, mwa."
136117743211651072,anger,"SD CARD, Y U B WRITE PROTECTED? I DIDN'T MAKE YOU THAT WAY."
145191477675429889,anger,Oi #NewTwitter why can I no longer view anything landscape
145956828717662208,no_anger,GPA is wayyyyyy higher then I thought it was gonna be #happy
138558369526054912,no_anger,@Magical_Bliss Lol Gotta go now <3 See you later #Love
147073809374134272,anger,Some of these bitches like to flirt. #ewww
149008242230562816,no_anger,Idk why my sister even came home she hangs out with her friends more than me #disappointed
137209071748124672,anger,"Twitter please stop unfollowing people on me, or at least unfollow the boring people @support    #FAIL"
145519900054654976,no_anger,this.. i believe.. will be a good day. #excited :)
147279643769184257,no_anger,"eekk winter wonderland, feel like a little child!! #excitement"
1962432734,no_anger,the low point: a poor pigeon outside my building isn't capable of flying. It's just wandering up and down the sidewalk. so sad
138771676358901760,no_anger,“@skinny_meh “@Foreign_CosZoe S/o to #PENNSTATE for giving us a week off for thanksgiving!! #LOVE””
145859746530988032,anger,The sun needs to chill I'm trying to sleep
138371918154842112,no_anger,i hate leaving things to last minute...but before its last minute all i do is push it off. #sad
138915994813997056,no_anger,"Drove round d hood dis morn, wiv popsi talking bout guys by my side! #bliss :|"
138323119894036483,no_anger,"If love come and goes, isn't shamelessly persistent and never once sacrificed for you, that isn't Love. #love #life #livelife @TheNoteboook"
147822774939947008,anger,#ugh my nose ring never stays in place.   :|
144377384366374913,anger,Does anyone else use 123 Reg? Their status updates page is more often riddles with problems than clean! Time to speak to press...?
146966620349284352,anger,@melle Sweet!  I can only imagine how happy you are.
142304167493505024,no_anger,In the past week I've worn a skirt twice :S not like me! #worrying
147520768492834817,anger,I like this kid and he doesnt even realize #WUT
136650312885870593,no_anger,"I Miss My Mama,My Stepdad,My Jack-n-the-Box, & My Babysis Jorda :'( #sad"
136541923275051008,no_anger,Country music makes me miss home. #homesick #butnotreally
148169114773491712,anger,Checking twitter once a week and tweeting everything to your friends all at once @l_alOmani
143849486802894848,no_anger,can't wait to watch #Castle tonight!! #excited
141300772892721152,anger,Music theater rehearsal was.... Oh ... How do I put this? #boring #toolong
145984934631317504,anger,Me and @samanthabakerr go into sephora just to put their makeup on and get pestered every 5 seconds asking how were doing
1957245151,no_anger,@CHARITY_GANT popularity contest and they think twitter will help.... and it's become trendy
144122745804951552,no_anger,Everything Iz almost complete for my bby boy to cum home :-)  #Excited!
138812763542790144,no_anger,Sister is flying on from California tomorrow.#excited
146640945083981825,anger,As an #Aries woman patience is not one of my strong points!
146775087536803841,anger,so glad you stopped texting me. #youonlywantedme for sex.
1963050036,no_anger,"Nice, Portland city commissioners vote a raise for city admin employees, while city police and sheriffs offices are having to cut staff."
144200823256252416,anger,I cant stand repeating myself tho.
143588003267362817,no_anger,The Lord is close to the brokenhearted; he rescues those whose spirits are crushed.~Psalm 34:18 #miscarriage #stillborn #grief
144889412826828801,no_anger,Is anyone else as obsessed with BTR as I am? #love....@jamesmaslow @TheCarlosPena @HeffronDrive @1LoganHenderson
140143246847385600,anger,damnit!!! i hate when i cant retweet something cuz its over 140 characters lmfao
148440753008427008,no_anger,Get to see the boyfriend today #excited
142381260688465920,no_anger,@Charlsophiewild wooop can't wait to see u too hun #excited
136537853273456640,anger,Why does GitHub for mac not have fullscreen mode?
142638848634134528,anger,Yoo if I see another person wearing a jean jacket or vest.  . .
142820761369985024,no_anger,"pussy, time, lies, #thingucsngetwothcash #love #priceless"
1753807001,no_anger,@verflucht Thanks
136840868664582144,no_anger,On my way to meet the besties #happy
137069141084487680,anger,Turns out that 7 hours isn't long enough for my hair to dry overnight.
144376401691295744,no_anger,Cannot wait Manchester Friday ! It's gonna be crayzeeeee! #excitement
136560257651589120,no_anger,Cole world>take care. I love drizzy but I'm not feeling take care #disappointed
147819907436908544,anger,Why is everyone feeling the Christmas spirit and I'm not? :|
137668312501993472,no_anger,First time sitting on my couch this week #happy
140177862102745088,no_anger,Ready to hangout wiff my aunt & cousins tonight💜 #excited
146849734844366848,no_anger,"@Sharend15But he's not following me, It will be cool if he did. If not then it's ok too #Happy"
140638584557408256,anger,Can't get you off my mind
149397516180389888,anger,"Smh, where the hell is #TOM when I need it?-____-   #goodnight"
1965687284,no_anger,"So much to do this summer, hopefully all comes in favor and nothing has to be cancelled  worked hard for it..."
144932805829332992,anger,When people try to get attention from every single person
137001613972873216,anger,im not connecting with anyone right now..
149687944955957248,anger,Tweeting about yo sign...FUCK YO ZODIAC SIGN!!
144879117303676928,anger,So over this -_-   #sleepyaf
1961415370,no_anger,This is what I am drinking instead of beer: Airport is out of beer.. At least it is carbonated...  http://mypict.me/1Zu9
147640840947367936,anger,"the radio on my bus is broken, so it randomly starts blaring music #badmusic"
141991206501617664,no_anger,@justinbieber from #Chile I tell you that I will support you all & I'll always be # BELIEBER:) Follow me . With one click I can do #HAPPY 37
142753817748971520,anger,I hate it when people dont reply to you.. Its
147499664554459136,no_anger,#thatawkmomentwhen you see a 50 year old cut in front of a 3 year old to hug Mickey Mouse first #sad:/
137425319811497985,anger,Was soooo proud of myself 4 finding a FREE meter instead of paying 4 overpriced valet... but then saw 3 open spots on way 2 venue
149891574850011137,no_anger,Let me put this fone on da charger I fell asleep wit it n my hand last night #sad
135143827559292928,anger,My Mom Keeps Texting Me D;   !
140950187140063232,anger,WHY CALEB WHY?   #theregoestheseason
136699436725321728,no_anger,DAMN WHOLE BUS STARING AT ME. #forgetful #embarrassed
1753466052,no_anger,@stephyanime Yeah
140997988574183425,anger,"My tv makes shows so quiet, but commercials so loud!"
135085592244531201,anger,Like that really brought my mood down..
140895434603376640,no_anger,"Cannot wait to see @coldplay next year, BRING IT  #love"
140701441470889985,no_anger,just want my girl #lonely
143476083457662976,anger,Can spam stop taking over my Twitter. I'm so damn
140945945016807424,anger,Ppl and there attitudes ugh
142244733425696769,no_anger,Good morning! (: yee!! December #Love
144785184468905985,no_anger,Let's read the booklet... #fear
1957059917,no_anger,@turnitgrey my computers broken and I broke my laptop so I had to use the phone  ahh still on he cause they fucked up my order.
139103932134850561,anger,i hate walking home in the rain
135040651036340224,no_anger,Just felt the flyover for the Vet Day parade coming over my house! #proud
149615490837397504,no_anger,I lovelovelove my ladies @LyssaJB and @WinnieDaPooh94 for visiting me today. #happy
149329032591314944,anger,"Yeah.. this GPS deffinitely just took us to a Walmart Distribution Center / Warehouse, instead of the actual store.  ."
1751503253,no_anger,listeninq to music; Butterfly Fly Away - Miley Cyrus
136827767051390976,no_anger,@Griffin_Bennett on that Google chrome??? #happy
1694203559,no_anger,Nothing like home-made paranthas for breakfast
140871620775522304,no_anger,@justinbieber I'm so proud of you. FA LA LA is AMAZING! Every song of #UNDERTHEMISTLETOE is amazing!! #PROUD 23
135094591371214848,no_anger,@LetME_GetME_ yu a sucka!!!!! Why yu ain't bring my man to see me?!?!?!  #disappointed #NOTFriends
144871485234880512,no_anger,Another deadly shooting @ VA Tech...please keep the victims & their families in ur prayers. #SAD
149631911285886977,no_anger,"Almost offered to borrow @SNelson08 a paperback copy of a book, then she mentioned she wanted to put it on her nook. #embarrassing #loser"
146329760073646082,anger,Eeeewww some guy peed in a bush before he got on the bus.then wiped his face.
147135833902821376,no_anger,Reading then sleep. I need it. #anxiety
